,bhk,status,Size(Sq/ft),Price/Sqft,price,bath,area
3732,3.0,Under Construction,1361 ,24032,32700000.0,,Sector 150
3733,3.0,Under Construction,1860 ,9000,16700000.0,,Noida Extensions
3734,2.0,Under Construction,893 ,24032,21400000.0,,Sector 150
3735,3.0,Under Construction,2075 ,9000,18600000.0,,Noida Extensions
3736,4.0,Under Construction,2164 ,24032,52000000.0,,Sector 150
3737,3.0,Under Construction,1227 ,40386,49500000.0,,Sector 150
3738,4.0,Under Construction,1927 ,24032,46300000.0,,Sector 150
3739,4.0,Under Construction,1615 ,38689,62400000.0,,Sector 150
3740,3.0,Under Construction,1675 ,12253,20500000.0,,Sector 150
3741,3.0,Under Construction,1850 ,12391,22900000.0,3 ,Sector 152
3742,3.0,Under Construction,1775 ,14998,26600000.0,2 ,Sector 152
3743,2.0,Under Construction,743 ,24032,17800000.0,,Sector 150
3744,3.0,Under Construction,1615 ,12263,19800000.0,2 ,Sector 150
3745,2.0,Under Construction,1350 ,13999,18800000.0,2 ,Sector 152
3746,3.0,Under Construction,1400 ,12303,17200000.0,3 ,Sector 150
3747,2.0,Ready to move,950 ,3368,3199000.0,,Sector 73
3748,3.0,Ready to move,1500 ,2800,4200000.0,1 ,Sector 73
3749,3.0,Ready to move,1250 ,5228,6535000.0,3 ,Sector 44
3750,3.0,Ready to move,1569 ,4843,7600000.0,2 ,Sector 75
3751,3.0,Under Construction,1272 ,5267,6700000.0,3 ,Sector 25 Yamuna Express Way
3752,4.0,Under Construction,1800 ,2888,5200000.0,3 ,Sector 86
3753,3.0,Ready to move,1125 ,4622,5200000.0,3 ,Sector 121
3754,4.0,Ready to move,2250 ,2577,5800000.0,5 ,Sector 46
3755,3.0,Ready to move,1275 ,5612,7156000.0,3 ,Sector 44
3756,3.0,Ready to move,1840 ,4475,8235000.0,3 ,Sector 44
3757,3.0,Ready to move,1305 ,4717,6156000.0,2 ,Sector 110
3758,3.0,Ready to move,1400 ,5109,7153000.0,2 ,Sector 73
3759,3.0,Ready to move,1550 ,4193,6500000.0,3 ,Sector 73
3760,3.0,Ready to move,1250 ,5228,6535000.0,3 ,Sector 44
3761,3.0,Ready to move,1569 ,4843,7600000.0,2 ,Sector 75
3762,3.0,Under Construction,1272 ,5267,6700000.0,3 ,Sector 25 Yamuna Express Way
3763,4.0,Under Construction,1800 ,2888,5200000.0,3 ,Sector 86
3764,3.0,Ready to move,1125 ,4622,5200000.0,3 ,Sector 121
3765,4.0,Ready to move,2250 ,2577,5800000.0,5 ,Sector 46
3766,3.0,Ready to move,1275 ,5612,7156000.0,3 ,Sector 44
3767,3.0,Ready to move,1840 ,4475,8235000.0,3 ,Sector 44
3768,3.0,Ready to move,1305 ,4717,6156000.0,2 ,Sector 110
3769,3.0,Ready to move,1400 ,5109,7153000.0,2 ,Sector 73
3770,3.0,Ready to move,1550 ,4193,6500000.0,3 ,Sector 73
3771,3.0,Ready to move,1780 ,4579,8152000.0,3 ,Sector 45
3772,3.0,Ready to move,1950 ,4436,8652000.0,3 ,Sector 104
3773,4.0,Under Construction,2645 ,4064,10700000.0,4 ,Sector 121
3774,4.0,Under Construction,3501 ,4081,14200000.0,4 ,Sector 107
3775,4.0,Under Construction,3220 ,4776,15300000.0,4 ,Sector 150
3776,2.0,Under Construction,1050 ,7000,7350000.0,,Sector 25 Yamuna Express Way
3777,4.0,Under Construction,2200 ,7000,15400000.0,,Sector 25 Yamuna Express Way
3778,3.0,Under Construction,1400 ,7000,9800000.0,,Sector 25 Yamuna Express Way
3779,4.0,Under Construction,3200 ,12226,39100000.0,,Sector 152
3780,3.0,Under Construction,2350 ,12308,28900000.0,,Sector 152
3781,3.0,Under Construction,1850 ,12391,22900000.0,3 ,Sector 152
3782,4.0,Under Construction,2625 ,4609,12100000.0,4 ,Sector 128
3783,3.0,Ready to move,1675 ,3811,6385000.0,3 ,Sector 137
3784,3.0,Under Construction,1907 ,4027,7680000.0,3 ,Sector 98
3785,3.0,Under Construction,1852 ,3023,5600000.0,2 ,Sector 150
3786,4.0,Ready to move,1985 ,4764,9458000.0,3 ,Sector 22D Yamuna Expressway
3787,3.0,Under Construction,2251 ,3776,8500000.0,2 ,Sector 150
3788,4.0,Ready to move,5300 ,4339,23000000.0,6 ,Sector 107
3789,4.0,Ready to move,2250 ,3733,8400000.0,5 ,Sector 46
3790,3.0,Ready to move,1963 ,3748,7358000.0,2 ,Sector 32
3791,3.0,Ready to move,1225 ,4069,4985000.0,2 ,Sector 121
3792,3.0,Under Construction,1272 ,4088,5200000.0,3 ,Sector 25 Yamuna Express Way
3793,3.0,Ready to move,1865 ,2841,5300000.0,2 ,sector-121 Noida
3794,2.0,Ready to move,1352 ,3106,4200000.0,2 ,Sector 82
3795,3.0,Ready to move,1475 ,4288,6325000.0,3 ,Sector 16
3796,3.0,Under Construction,1835 ,2814,5165000.0,3 ,Sector 79
3797,3.0,Ready to move,1560 ,4807,7500000.0,3 ,Sector 77
3798,3.0,Ready to move,1360 ,5437,7395000.0,2 ,Sector 137
3799,3.0,Ready to move,1285 ,6200,7968000.0,2 ,Sector 137
3800,3.0,Under Construction,1272 ,4088,5200000.0,3 ,Sector 25 Yamuna Express Way
3801,3.0,Ready to move,1865 ,2841,5300000.0,2 ,sector-121 Noida
3802,2.0,Ready to move,1352 ,3106,4200000.0,2 ,Sector 82
3803,3.0,Ready to move,1475 ,4288,6325000.0,3 ,Sector 16
3804,3.0,Under Construction,1835 ,2814,5165000.0,3 ,Sector 79
3805,3.0,Ready to move,1560 ,4807,7500000.0,3 ,Sector 77
3806,3.0,Ready to move,1360 ,5437,7395000.0,2 ,Sector 137
3807,3.0,Ready to move,1285 ,6200,7968000.0,2 ,Sector 137
3808,3.0,Under Construction,2040 ,4018,8197000.0,3 ,Sector 150
3809,3.0,Ready to move,2050 ,3895,7985000.0,3 ,Sector 137
3810,4.0,Under Construction,2009 ,3675,7385000.0,4 ,Sector 79
3811,3.0,Under Construction,2510 ,2782,6984000.0,3 ,Sector 75
3812,4.0,Ready to move,1958 ,4136,8100000.0,2 ,Sector 17B Yamuna Expressway
3813,2.0,Ready to move,1051 ,5042,5300000.0,2 ,Sector 73
3814,3.0,Ready to move,1852 ,3941,7300000.0,3 ,Sector 32
3815,4.0,Ready to move,3350 ,4238,14200000.0,5 ,Sector 50
3816,4.0,Under Construction,1800 ,2944,5300000.0,3 ,Sector 86
3817,3.0,Ready to move,1275 ,5614,7158000.0,2 ,Sector 121
3818,5.0,Ready to move,2852 ,3366,9600000.0,2 ,Sector 51
3819,3.0,Under Construction,1450 ,4348,6305000.0,3 ,Sector 74
3820,5.0,Under Construction,2563 ,3388,8685000.0,4 ,Sector 25A
3821,2.0,Ready to move,1054 ,4269,4500000.0,2 ,Sector 34
3822,3.0,Under Construction,1952 ,2746,5362000.0,2 ,Sector 17A Yamuna Expressway
3823,2.0,Under Construction,950 ,4615,4385000.0,2 ,Sector 73
3824,3.0,Ready to move,2250 ,3270,7358000.0,4 ,Sector 150
3825,2.0,Under Construction,1100 ,8693,9563000.0,2 ,Sector 150
3826,3.0,Ready to move,1523 ,4136,6300000.0,2 ,Sector 120
3827,3.0,Under Construction,1575 ,4984,7850000.0,3 ,Sector 150
3828,3.0,Ready to move,1125 ,5622,6325000.0,3 ,Sector 121
3829,3.0,Ready to move,1842 ,3086,5685000.0,3 ,Sector 130
3830,2.0,Ready to move,1000 ,4258,4258000.0,2 ,Sector 75
3831,3.0,Under Construction,1854 ,3883,7200000.0,3 ,Sector 32
3832,3.0,Under Construction,1580 ,8000,12600000.0,,Phase 2 Noida Extension
3833,4.0,Under Construction,2450 ,8000,19600000.0,,Phase 2 Noida Extension
3834,3.0,Under Construction,1895 ,8000,15100000.0,,Phase 2 Noida Extension
3835,3.0,Under Construction,1355 ,8000,10800000.0,,Phase 2 Noida Extension
3836,3.0,Under Construction,1600 ,8000,12800000.0,,Phase 2 Noida Extension
3837,3.0,Under Construction,1380 ,8262,11400000.0,2 ,Noida Extensions
3838,3.0,Under Construction,1549 ,8458,13100000.0,,Noida Extensions
3839,4.0,Under Construction,2038 ,8392,17100000.0,,Noida Extensions
3840,3.0,Under Construction,2130 ,6103,13000000.0,3 ,Sector 72
3841,3.0,Under Construction,2130 ,7323,15600000.0,3 ,Sector 132
3842,2.0,Ready to move,2020 ,6435,13000000.0,2 ,Noida Extensions
3843,3.0,Ready to move,1620 ,7283,11800000.0,2 ,Sector 121
3844,,Under Construction,1050 ,9523,10000000.0,1 ,Sector 62
3845,2.0,Ready to move,2066 ,12100,25000000.0,2 ,Sector 128
3846,3.0,Ready to move,1365 ,5860,8000000.0,3 ,Sector 134
3847,3.0,Under Construction,1365 ,5128,7000000.0,3 ,Sector 134
3848,2.0,Ready to move,1200 ,5166,6200000.0,2 ,Sector 62
3849,3.0,Under Construction,1404 ,9971,14000000.0,2 ,Sector 150
3850,3.0,Ready to move,1650 ,8181,13500000.0,3 ,Sector 79
3851,3.0,Under Construction,1675 ,9850,16500000.0,4 ,Sector 150
3852,3.0,Under Construction,1675 ,9850,16500000.0,4 ,Sector 150
3853,3.0,Ready to move,2070 ,9178,19000000.0,4 ,Sector 78
3854,3.0,Ready to move,1550 ,9677,15000000.0,2 ,Sector 75
3855,3.0,Under Construction,2062 ,10184,21000000.0,3 ,Sector 150
3856,3.0,Under Construction,2062 ,10184,21000000.0,3 ,Sector 150
3857,3.0,Under Construction,2062 ,10184,21000000.0,3 ,Sector 150
3858,2.0,Under Construction,1100 ,8363,9200000.0,2 ,Sector 150
3859,2.0,Under Construction,1050 ,3047,3200000.0,2 ,Noida Extensions
3860,4.0,Ready to move,3115 ,17174,53500000.0,4 ,Sector 104
3861,3.0,Under Construction,3011 ,16500,49600000.0,3 ,Sector 128
3862,3.0,Ready to move,1759 ,12507,22000000.0,3 ,Sector 104
3863,3.0,Ready to move,1759 ,12563,22100000.0,3 ,Sector 104
3864,4.0,Ready to move,2410 ,7468,18000000.0,4 ,Sector 76
3865,3.0,Under Construction,1404 ,9971,14000000.0,2 ,Sector 150
3866,3.0,Ready to move,1650 ,8181,13500000.0,3 ,Sector 79
3867,3.0,Under Construction,1675 ,9850,16500000.0,4 ,Sector 150
3868,3.0,Under Construction,1675 ,9850,16500000.0,4 ,Sector 150
3869,3.0,Ready to move,2070 ,9178,19000000.0,4 ,Sector 78
3870,3.0,Ready to move,1550 ,9677,15000000.0,2 ,Sector 75
3871,3.0,Under Construction,2062 ,10184,21000000.0,3 ,Sector 150
3872,3.0,Under Construction,2062 ,10184,21000000.0,3 ,Sector 150
3873,3.0,Under Construction,2062 ,10184,21000000.0,3 ,Sector 150
3874,2.0,Ready to move,1150 ,6521,7500000.0,2 ,Sector 93
3875,2.0,Ready to move,1100 ,8545,9400000.0,2 ,Sector 150
3876,3.0,Under Construction,1285 ,9182,11800000.0,2 ,Sector 150
3877,3.0,Under Construction,1575 ,9206,14500000.0,3 ,Sector 150
3878,3.0,Ready to move,1550 ,11096,17200000.0,3 ,Sector 93A
3879,3.0,Under Construction,1350 ,7703,10400000.0,2 ,Noida Extensions
3880,3.0,Ready to move,1750 ,10285,18000000.0,3 ,Sector 93A
3881,4.0,Ready to move,2535 ,13017,33000000.0,4 ,Sector 93A
3882,4.0,Ready to move,2806 ,15146,42500000.0,4 ,Sector 93A
3883,3.0,Ready to move,1750 ,11314,19800000.0,3 ,Sector 93A
3884,3.0,Ready to move,1655 ,12084,20000000.0,3 ,Sector 93A
3885,3.0,Ready to move,1500 ,16000,24000000.0,3 ,Sector 93A
3886,2.0,Ready to move,1250 ,10800,13500000.0,2 ,Sector 137
3887,3.0,Ready to move,1550 ,11290,17500000.0,3 ,Sector 93A
3888,3.0,Ready to move,1795 ,10863,19500000.0,3 ,Sector 93A
3889,2.0,Ready to move,1260 ,10714,13500000.0,2 ,Sector 93A
3890,2.0,Ready to move,1135 ,10572,12000000.0,2 ,Sector 93
3891,4.0,Ready to move,3500 ,11714,41000000.0,5 ,Sector 137
3892,3.0,Ready to move,1795 ,10584,19000000.0,3 ,Sector 93A
3893,3.0,Under Construction,1656 ,16000,26400000.0,2 ,Sector 75
3894,3.0,Under Construction,2450 ,10979,26900000.0,3 ,Sector 150
3895,2.0,Ready to move,995 ,6000,5970000.0,2 ,Tech Zone 4 Greater Noida Wes
3896,2.0,Under Construction,1012 ,5434,5500000.0,2 ,Sector 25 Yamuna Express Way
3897,3.0,Under Construction,2002 ,15984,32000000.0,3 ,Sector 146
3898,4.0,Under Construction,3619 ,23514,85100000.0,4 ,Sector 144
3899,2.0,Ready to move,1150 ,4480,5152000.0,2 ,Sector 22D Yamuna Expressway
3900,3.0,Ready to move,2700 ,16407,44300000.0,3 ,Sector 128
3901,3.0,Under Construction,1600 ,13937,22300000.0,3 ,Sector 143B
3902,3.0,Under Construction,2002 ,15984,32000000.0,3 ,Sector 146
3903,4.0,Under Construction,6100 ,14754,90000000.0,5 ,Sector 124
3904,4.0,Ready to move,2375 ,4336,10300000.0,4 ,Sector 137
3905,4.0,Ready to move,2200 ,4581,10000000.0,4 ,Phase 2 Noida Extension
3906,4.0,Ready to move,2096 ,4952,10300000.0,4 ,Sector 93
3907,3.0,Ready to move,1850 ,4947,9153000.0,3 ,Sector-118 Noida
3908,4.0,Ready to move,2060 ,4757,9800000.0,3 ,Phase 2 Noida Extension
3909,3.0,Ready to move,1790 ,4393,7865000.0,3 ,Phase 2 Noida Extension
3910,4.0,Ready to move,6000 ,4296,25700000.0,5 ,Sector 110
3911,4.0,Ready to move,2180 ,4765,10300000.0,3 ,Sector 73
3912,3.0,Under Construction,1990 ,4103,8165000.0,3 ,Sector 73
3913,2.0,Under Construction,2450 ,8163,20000000.0,3 ,Sector 150
3914,3.0,Under Construction,2319 ,28978,67200000.0,3 ,Sector 94
3915,4.0,Ready to move,2448 ,7965,19500000.0,5 ,Sector 121
3916,2.0,Under Construction,1050 ,3747,3934000.0,2 ,Noida Extn
3917,2.0,Ready to move,1160 ,3540,4106000.0,2 ,Phase 2 Noida Extension
3918,2.0,Under Construction,1350 ,6000,8100000.0,2 ,Sector 152
3919,4.0,Under Construction,2790 ,4700,13100000.0,4 ,Noida Extn
3920,2.0,Under Construction,920 ,3350,3082000.0,2 ,Noida Extn
3921,3.0,Ready to move,1440 ,3541,5100000.0,2 ,Phase 2 Noida Extension
3922,3.0,Under Construction,1295 ,3899,5049000.0,3 ,Block D Noida Extension
3923,2.0,Under Construction,1090 ,4536,4945000.0,2 ,Noida Extn
3924,2.0,Under Construction,1050 ,3898,4093000.0,2 ,Block D Noida Extension
3925,3.0,Under Construction,1675 ,3542,5934000.0,3 ,Noida Extn
3926,2.0,Under Construction,1215 ,10288,12500000.0,2 ,Sector 43
3927,3.0,Under Construction,1160 ,3350,3886000.0,2 ,Noida Extn
3928,3.0,Under Construction,1350 ,4225,5703000.0,3 ,Noida Extn
3929,3.0,Under Construction,1570 ,4225,6633000.0,3 ,Noida Extn
3930,3.0,Under Construction,2005 ,4225,8471000.0,3 ,Noida Extn
3931,2.0,Under Construction,1150 ,4224,4858000.0,2 ,Noida Extn
3932,2.0,Under Construction,1100 ,3080,3388000.0,2 ,Noida Extn
3933,4.0,Ready to move,2160 ,4185,9040000.0,4 ,Noida Extn
3934,2.0,Ready to move,995 ,3539,3522000.0,2 ,Phase 2 Noida Extension
3935,3.0,Ready to move,1390 ,3550,4934000.0,2 ,Tech Zone 4 Greater Noida Wes
3936,2.0,Under Construction,995 ,3738,3720000.0,2 ,Phase 2 Noida Extension
3937,2.0,Ready to move,1015 ,3540,3593000.0,2 ,Phase 2 Noida Extension
3938,2.0,Ready to move,1155 ,3805,4395000.0,2 ,Noida Extn
3939,4.0,Under Construction,1900 ,3225,6129000.0,4 ,Noida Extn
3940,3.0,Ready to move,1980 ,3805,7535000.0,3 ,Noida Extn
3941,3.0,Ready to move,1635 ,3825,6255000.0,3 ,Noida Extn
3942,3.0,Under Construction,1565 ,3793,5937000.0,3 ,Noida Extn
3943,2.0,Under Construction,1245 ,3770,4693000.0,2 ,Noida Extn
3944,3.0,Under Construction,1590 ,3079,4897000.0,3 ,Noida Extn
3945,2.0,Under Construction,1342 ,3599,4829000.0,2 ,Noida Extn
3946,2.0,Under Construction,1229 ,3599,4423000.0,2 ,Noida Extn
3947,4.0,Under Construction,2000 ,3750,7500000.0,4 ,Noida Extn
3948,3.0,Under Construction,1775 ,6366,11300000.0,3 ,Sector 152
3949,3.0,Under Construction,2088 ,9818,20500000.0,3 ,Sector 43
3950,3.0,Under Construction,1055 ,3350,3534000.0,2 ,Noida Extn
3951,3.0,Under Construction,1872 ,3599,6737000.0,3 ,Noida Extn
3952,3.0,Under Construction,1565 ,3599,5632000.0,3 ,Noida Extn
3953,3.0,Under Construction,1661 ,3599,5977000.0,3 ,Noida Extn
3954,4.0,Ready to move,1965 ,3550,6975000.0,4 ,Tech Zone 4 Greater Noida Wes
3955,2.0,Ready to move,950 ,3684,3500000.0,2 ,Tech Zone 4 Greater Noida Wes
3956,3.0,Under Construction,1200 ,3750,4500000.0,3 ,Noida Extn
3957,2.0,Under Construction,1115 ,3749,4181000.0,2 ,Noida Extn
3958,3.0,Ready to move,1935 ,5850,11300000.0,,Sector 25 Yamuna Express Way
3959,2.0,Ready to move,1115 ,5550,6188000.0,,Sector 25 Yamuna Express Way
3960,4.0,Ready to move,4350 ,5550,24100000.0,,Sector 25 Yamuna Express Way
3961,3.0,Ready to move,1850 ,5850,10800000.0,,Sector 25 Yamuna Express Way
3962,3.0,Ready to move,2400 ,5550,13300000.0,4 ,Sector 25 Yamuna Express Way
3963,2.0,Ready to move,1012 ,5550,5616000.0,2 ,Sector 25 Yamuna Express Way
3964,3.0,Ready to move,1425 ,5850,8336000.0,,Sector 25 Yamuna Express Way
3965,2.0,Ready to move,1140 ,5550,6327000.0,,Sector 25 Yamuna Express Way
3966,2.0,Ready to move,1000 ,5500,5500000.0,,Sector 25 Yamuna Express Way
3967,2.0,Under Construction,534 ,4868,2600000.0,,Noida Extensions
3968,3.0,Under Construction,891 ,5162,4600000.0,,Noida Extensions
3969,3.0,Under Construction,1380 ,8261,11400000.0,2 ,Noida Extensions
3970,3.0,Under Construction,1549 ,8457,13000000.0,,Noida Extensions
3971,4.0,Under Construction,2038 ,8391,17100000.0,,Noida Extensions
3972,4.0,Under Construction,2038 ,8392,17100000.0,,Noida Extensions
3973,3.0,Under Construction,1549 ,8458,13100000.0,,Noida Extensions
3974,3.0,Under Construction,1380 ,8262,11400000.0,2 ,Noida Extensions
3975,3.0,Under Construction,1380 ,8262,11400000.0,2 ,Noida Extensions
3976,3.0,Under Construction,1549 ,8458,13100000.0,,Noida Extensions
3977,4.0,Under Construction,2038 ,8392,17100000.0,,Noida Extensions
3978,2.0,Ready to move,1050 ,3047,3200000.0,2 ,Sector 45
3979,4.0,Ready to move,3590 ,5749,20600000.0,4 ,Sector 168
3980,2.0,Ready to move,875 ,3142,2750000.0,2 ,Sector 73
3981,3.0,Under Construction,1100 ,2954,3250000.0,3 ,Sector 162
3982,3.0,Ready to move,1400 ,2535,3550000.0,3 ,Sector 162
3983,3.0,Ready to move,1485 ,3300,4900000.0,3 ,Sector 75
3984,3.0,Ready to move,1595 ,3322,5300000.0,3 ,Sector 75
3985,3.0,Ready to move,1495 ,7023,10500000.0,2 ,Sector 75
3986,7.0,Ready to move,3100 ,7741,24000000.0,6 ,Sector 31
3987,3.0,Ready to move,1440 ,3200,4608000.0,3 ,Phase 2 Noida Extension
3988,9.0,Ready to move,3500 ,8571,30000000.0,9 ,Sector 27
3989,10.0,Ready to move,4200 ,7619,32000000.0,9 ,Sector 71
3990,7.0,Ready to move,4500 ,8888,40000000.0,8 ,Sector 50
3991,9.0,Ready to move,4500 ,4444,20000000.0,9 ,Sector 19
3992,10.0,Ready to move,4000 ,7250,29000000.0,9 ,Sector 27
3993,3.0,Ready to move,1685 ,4658,7850000.0,4 ,Sector 137
3994,1.0,Under Construction,650 ,3383,2199000.0,1 ,Sector 73
3995,2.0,Ready to move,900 ,2998,2699000.0,2 ,Sector 73
3996,2.0,Under Construction,1050 ,3332,3499000.0,2 ,Sector 73
3997,3.0,Ready to move,1500 ,15000,22500000.0,3 ,Sector 93A
3998,3.0,Ready to move,1750 ,14571,25500000.0,4 ,Sector 93A
3999,2.0,Ready to move,1100 ,3135,3449000.0,2 ,Sector 73
4000,1.0,Under Construction,650 ,3538,2300000.0,1 ,Sector 73
4001,3.0,Ready to move,1350 ,3332,4499000.0,3 ,Sector 73
4002,2.0,Ready to move,1000 ,2999,2999000.0,1 ,Sector 73
4003,5.0,Under Construction,6000 ,13666,82000000.0,5 ,Sector 124
4004,,New,1654 ,1986,3285000.0,,Sector 79
4005,,New,1800 ,1000,1800000.0,,Sector 143
4006,,New,900 ,1000,900000.0,,Sector 143
4007,,New,2700 ,1111,3000000.0,,Sector 143
4008,,New,1350 ,962,1300000.0,,Sector 143
4009,,New,2250 ,977,2200000.0,,Sector 143
4010,,New,650 ,692,450000.0,,Sector 143
4011,,New,8985 ,1103,9910000.0,,Sector 135
4012,,New,34317 ,1103,37800000.0,,Sector 135
4013,,New,36288 ,1103,40000000.0,,Sector 135
4014,,New,22878 ,1103,25200000.0,,Sector 135
4015,,New,18144 ,1103,20000000.0,,Sector 135
4016,,New,11439 ,1103,12600000.0,,Sector 135
4017,,New,9072 ,1103,10000000.0,,Sector 135
4018,,New,27216 ,1103,30000000.0,,Sector 135
4019,,New,45360 ,1103,50000000.0,,Sector 135
4020,,New,1800 ,2721,4897000.0,,Sector 22D Yamuna Expressway
4021,,New,900 ,3610,3249000.0,,Sector 22D Yamuna Expressway
4022,,New,1350 ,2888,3898000.0,,Sector 22D Yamuna Expressway
4023,,New,540 ,1444,780000.0,,Jewar Toll Plaza
4024,,New,900 ,1388,1250000.0,,Jewar Toll Plaza
4025,,New,900 ,666,600000.0,,Jewar Toll Plaza
4026,,New,900 ,500,450000.0,,Jewar Toll Plaza
4027,,New,900 ,611,550000.0,,Jewar Toll Plaza
4028,,New,900 ,388,350000.0,,Jewar Toll Plaza
4029,,New,450 ,388,175000.0,,Jewar Toll Plaza
4030,,New,594 ,1178,700000.0,,Sector 10 Greater Noida West
4031,,New,1800 ,1361,2450000.0,,Jewar Toll Plaza
4032,,New,540 ,1388,750000.0,,Jewar Toll Plaza
4033,,New,900 ,1500,1350000.0,,Jewar Toll Plaza
4034,,New,2700 ,1481,4000000.0,,Jewar Toll Plaza
4035,,New,1800 ,1500,2700000.0,,Jewar Toll Plaza
4036,,New,100 ,14000,1400000.0,,Jewar Toll Plaza
4037,,New,1350 ,1444,1950000.0,,Sector 10 Greater Noida West
4038,,New,100 ,16000,1600000.0,,Noida Extensions
4039,,New,900 ,1444,1300000.0,,Sector 10 Greater Noida West
4040,,New,27216 ,1103,30000000.0,,Sector 135
4041,,New,45360 ,1103,50000000.0,,Sector 135
4042,,New,1800 ,1000,1800000.0,,Sector 143
4043,,New,900 ,1000,900000.0,,Sector 143
4044,,New,2700 ,1111,3000000.0,,Sector 143
4045,,New,1350 ,962,1300000.0,,Sector 143
4046,,New,2250 ,977,2200000.0,,Sector 143
4047,,New,650 ,692,450000.0,,Sector 143
4048,,New,8985 ,1103,9910000.0,,Sector 135
4049,,New,34317 ,1103,37800000.0,,Sector 135
4050,,New,36288 ,1103,40000000.0,,Sector 135
4051,,New,22878 ,1103,25200000.0,,Sector 135
4052,,New,18144 ,1103,20000000.0,,Sector 135
4053,,New,11439 ,1103,12600000.0,,Sector 135
4054,,New,9072 ,1103,10000000.0,,Sector 135
4055,,Resale,1980 ,787,1560000.0,,Sector 19 Yamuna Expressway
4056,,Resale,1840 ,2805,5163000.0,,Sector 93A
4057,,Resale,180 ,6666,1200000.0,,Sector 15A
4058,,Resale,1780 ,760,1353000.0,,Phase 2 Noida Extension
4059,,New,1154 ,2036,2350000.0,,Sector 17A Yamuna Expressway
4060,,Resale,1145 ,2019,2312000.0,,Phase 2 Noida Extension
4061,,Resale,1123 ,4630,5200000.0,,Phase 2 Noida Extension
4062,,New,1458 ,2126,3100000.0,,Sector 22D Yamuna Expressway
4063,,New,1250 ,880,1100000.0,,Sector 150
4064,,New,1232 ,2029,2500000.0,,Sector-81 Noida
4065,,New,1352 ,1083,1465000.0,,Sector-81 Noida
4066,,Resale,1325 ,3094,4100000.0,,Phase 2 Noida Extension
4067,,Resale,1236 ,2750,3400000.0,,Sector-89 Noida
4068,,New,900 ,5333,4800000.0,,Sector 150
4069,,New,900 ,5000,4500000.0,,Sector 151
